walk_id	walk_cn	circular	order	node_id	chrom	start	end	strand
1	0.05	FALSE	1	61	X	140300000	141090000	+
2	2.27	FALSE	1	41	X	88450000	92350000	+
3	1.19	FALSE	1	67	X	153330000	154950000	+
4	0.25	FALSE	1	18	X	40550000	41700000	+
5	1.36	FALSE	1	2	X	2700000	3650000	+
6	12.9	FALSE	1	35	X	60900000	61700000	+
7	0.01	FALSE	1	67	X	153330000	154950000	-
7	0.01	FALSE	2	66	X	145590000	153330000	-
7	0.01	FALSE	3	65	X	143760000	145590000	-
7	0.01	FALSE	4	64	X	142150000	143760000	-
7	0.01	FALSE	5	63	X	141150000	142150000	-
7	0.01	FALSE	6	62	X	141090000	141150000	-
7	0.01	FALSE	7	54	X	129200000	129240000	-
7	0.01	FALSE	8	53	X	125280000	129200000	-
7	0.01	FALSE	9	52	X	123300000	125280000	-
7	0.01	FALSE	10	51	X	123200000	123300000	-
7	0.01	FALSE	11	50	X	122700000	123200000	-
7	0.01	FALSE	12	49	X	121870000	122700000	-
7	0.01	FALSE	13	48	X	121850000	121870000	-
7	0.01	FALSE	14	47	X	118270000	121850000	-
7	0.01	FALSE	15	65	X	143760000	145590000	-
7	0.01	FALSE	16	64	X	142150000	143760000	-
7	0.01	FALSE	17	63	X	141150000	142150000	-
7	0.01	FALSE	18	62	X	141090000	141150000	-
7	0.01	FALSE	19	54	X	129200000	129240000	-
7	0.01	FALSE	20	53	X	125280000	129200000	-
7	0.01	FALSE	21	52	X	123300000	125280000	-
7	0.01	FALSE	22	51	X	123200000	123300000	-
7	0.01	FALSE	23	50	X	122700000	123200000	-
7	0.01	FALSE	24	49	X	121870000	122700000	-
7	0.01	FALSE	25	48	X	121850000	121870000	-
7	0.01	FALSE	26	47	X	118270000	121850000	-
7	0.01	FALSE	27	65	X	143760000	145590000	-
7	0.01	FALSE	28	64	X	142150000	143760000	-
7	0.01	FALSE	29	63	X	141150000	142150000	-
7	0.01	FALSE	30	62	X	141090000	141150000	-
7	0.01	FALSE	31	54	X	129200000	129240000	-
7	0.01	FALSE	32	53	X	125280000	129200000	-
7	0.01	FALSE	33	52	X	123300000	125280000	-
7	0.01	FALSE	34	51	X	123200000	123300000	-
7	0.01	FALSE	35	50	X	122700000	123200000	-
7	0.01	FALSE	36	49	X	121870000	122700000	-
7	0.01	FALSE	37	48	X	121850000	121870000	-
7	0.01	FALSE	38	47	X	118270000	121850000	-
7	0.01	FALSE	39	65	X	143760000	145590000	-
7	0.01	FALSE	40	64	X	142150000	143760000	-
7	0.01	FALSE	41	63	X	141150000	142150000	-
7	0.01	FALSE	42	62	X	141090000	141150000	-
7	0.01	FALSE	43	54	X	129200000	129240000	-
7	0.01	FALSE	44	53	X	125280000	129200000	-
7	0.01	FALSE	45	52	X	123300000	125280000	-
7	0.01	FALSE	46	51	X	123200000	123300000	-
7	0.01	FALSE	47	50	X	122700000	123200000	-
7	0.01	FALSE	48	49	X	121870000	122700000	-
7	0.01	FALSE	49	48	X	121850000	121870000	-
7	0.01	FALSE	50	47	X	118270000	121850000	-
7	0.01	FALSE	51	65	X	143760000	145590000	-
7	0.01	FALSE	52	64	X	142150000	143760000	-
7	0.01	FALSE	53	63	X	141150000	142150000	-
7	0.01	FALSE	54	62	X	141090000	141150000	-
7	0.01	FALSE	55	54	X	129200000	129240000	-
7	0.01	FALSE	56	53	X	125280000	129200000	-
7	0.01	FALSE	57	52	X	123300000	125280000	-
7	0.01	FALSE	58	51	X	123200000	123300000	-
7	0.01	FALSE	59	50	X	122700000	123200000	-
7	0.01	FALSE	60	49	X	121870000	122700000	-
7	0.01	FALSE	61	48	X	121850000	121870000	-
7	0.01	FALSE	62	47	X	118270000	121850000	-
7	0.01	FALSE	63	65	X	143760000	145590000	-
7	0.01	FALSE	64	64	X	142150000	143760000	-
7	0.01	FALSE	65	63	X	141150000	142150000	-
7	0.01	FALSE	66	62	X	141090000	141150000	-
7	0.01	FALSE	67	54	X	129200000	129240000	-
7	0.01	FALSE	68	53	X	125280000	129200000	-
7	0.01	FALSE	69	52	X	123300000	125280000	-
7	0.01	FALSE	70	51	X	123200000	123300000	-
7	0.01	FALSE	71	50	X	122700000	123200000	-
7	0.01	FALSE	72	49	X	121870000	122700000	-
7	0.01	FALSE	73	48	X	121850000	121870000	-
7	0.01	FALSE	74	47	X	118270000	121850000	-
7	0.01	FALSE	75	65	X	143760000	145590000	-
7	0.01	FALSE	76	64	X	142150000	143760000	-
7	0.01	FALSE	77	63	X	141150000	142150000	-
7	0.01	FALSE	78	62	X	141090000	141150000	-
7	0.01	FALSE	79	54	X	129200000	129240000	-
7	0.01	FALSE	80	53	X	125280000	129200000	-
7	0.01	FALSE	81	52	X	123300000	125280000	-
7	0.01	FALSE	82	51	X	123200000	123300000	-
7	0.01	FALSE	83	50	X	122700000	123200000	-
7	0.01	FALSE	84	49	X	121870000	122700000	-
7	0.01	FALSE	85	48	X	121850000	121870000	-
7	0.01	FALSE	86	47	X	118270000	121850000	-
7	0.01	FALSE	87	65	X	143760000	145590000	-
7	0.01	FALSE	88	64	X	142150000	143760000	-
7	0.01	FALSE	89	63	X	141150000	142150000	-
7	0.01	FALSE	90	62	X	141090000	141150000	-
7	0.01	FALSE	91	54	X	129200000	129240000	-
7	0.01	FALSE	92	53	X	125280000	129200000	-
7	0.01	FALSE	93	52	X	123300000	125280000	-
7	0.01	FALSE	94	51	X	123200000	123300000	-
